ID da Transação,ID do Cliente,Data da Transação,Valor Total,Número de Parcelas,Valor da Parcela,Taxa de Juros
4682,2498,2019-08-19,1056,13,81.23,4.02
4683,1868,2021-02-19,6662,8,832.75,1.75
4684,1668,2021-03-21,14304,8,1788.0,0.58
4685,3616,2021-05-18,10867,8,1358.38,0.55
4686,46,2021-05-30,3387,9,376.33,4.68
4687,3417,2023-01-22,5160,13,396.92,0.15
4688,2406,2021-04-27,7477,17,439.82,2.34
4689,4093,2023-11-09,1920,9,213.33,0.5
4690,4547,2018-01-13,6396,7,913.71,3.39
4691,854,2019-04-26,3029,23,131.7,4.86
4692,3899,2020-07-31,1738,10,173.8,2.89
4693,601,2022-02-18,14186,20,709.3,2.2
4694,3133,2021-11-12,3459,23,150.39,1.92
4695,1067,2023-02-20,13314,20,665.7,3.42
4696,3111,2020-09-18,13792,16,862.0,0.56
4697,3062,2022-01-24,3862,11,351.09,0.45
4698,2235,2023-05-09,3084,19,162.32,3.66
4699,283,2022-11-21,10474,10,1047.4,0.67
4700,679,2019-08-23,4752,13,365.54,3.58
4701,3328,2022-10-27,14123,10,1412.3,3.39
4702,1809,2021-02-20,7298,24,304.08,2.63
4703,1574,2022-07-26,1340,12,111.67,3.4
4704,981,2018-04-09,9196,13,707.38,3.47
4705,4900,2021-09-30,13590,6,2265.0,2.09
4706,1717,2018-04-05,13996,21,666.48,4.59
4707,665,2021-06-29,10101,23,439.17,2.94
4708,1927,2019-11-20,1939,21,92.33,1.43
4709,762,2019-06-20,4993,12,416.08,3.48
4710,4127,2018-04-26,7728,21,368.0,2.01
4711,4782,2020-09-15,4079,8,509.88,0.0
4712,4182,2021-02-20,8695,11,790.45,3.08
4713,3828,2019-08-28,5870,20,293.5,3.02
4714,3136,2023-09-21,2251,10,225.1,1.68
4715,1373,2022-05-24,13882,13,1067.85,1.54
4716,204,2023-03-06,2633,17,154.88,0.87
4717,1245,2019-10-12,11678,18,648.78,1.21
4718,3285,2019-01-25,10466,10,1046.6,0.84
4719,1719,2021-12-18,13954,24,581.42,3.98
4720,773,2018-11-03,12357,6,2059.5,0.38
4721,1086,2022-08-06,12946,23,562.87,1.19
4722,1044,2022-10-14,14879,23,646.91,3.17
4723,2980,2020-09-22,4725,6,787.5,2.14
4724,3391,2020-02-09,5356,10,535.6,4.14
4725,1111,2018-02-23,11680,16,730.0,3.06
4726,338,2020-09-07,5734,10,573.4,3.39
4727,3299,2023-12-24,13488,15,899.2,2.42
4728,1655,2021-01-17,3986,9,442.89,0.84
4729,393,2023-10-17,12343,14,881.64,0.24
4730,3555,2018-02-19,6072,17,357.18,0.36
4731,3222,2019-04-04,3613,13,277.92,0.65
4732,4789,2018-02-05,1571,17,92.41,2.0
4733,4376,2023-02-20,3451,15,230.07,0.37
4734,4760,2018-12-07,2201,18,122.28,4.83
4735,3466,2018-09-19,13083,14,934.5,2.05
4736,155,2018-11-30,6754,14,482.43,0.74
4737,2814,2020-01-23,3260,16,203.75,3.66
4738,1599,2018-05-07,14136,18,785.33,0.06
4739,1854,2019-11-13,14739,22,669.95,1.94
4740,1918,2019-06-14,3808,14,272.0,4.38
4741,1157,2020-10-20,1479,18,82.17,1.47
4742,3535,2020-03-02,12594,12,1049.5,4.12
4743,1460,2020-05-27,8778,8,1097.25,4.42
4744,4096,2018-07-31,9025,10,902.5,1.72
4745,1033,2020-04-01,1465,13,112.69,2.59
4746,2179,2020-01-20,6497,9,721.89,1.4
4747,1802,2020-09-10,14079,7,2011.29,0.75
4748,3441,2022-07-27,5815,13,447.31,4.23
4749,460,2023-02-05,11342,6,1890.33,0.72
4750,4422,2019-07-01,3844,21,183.05,1.16
4751,91,2021-05-05,12861,18,714.5,2.03
4752,2132,2023-11-15,12555,7,1793.57,1.47
4753,1227,2020-02-16,10183,17,599.0,0.44
4754,3740,2021-06-11,7047,22,320.32,2.08
4755,2878,2023-10-14,12593,10,1259.3,0.1
4756,3203,2019-12-07,11677,6,1946.17,3.24
4757,1949,2023-12-13,5009,24,208.71,3.64
4758,2005,2023-09-24,6302,23,274.0,2.18
4759,2518,2023-02-14,4706,12,392.17,3.54
4760,1517,2019-04-09,6697,21,318.9,1.18
4761,791,2023-01-22,5259,19,276.79,3.93
4762,1728,2019-09-15,13430,20,671.5,1.83
4763,3837,2019-09-18,13146,16,821.62,2.88
4764,4524,2020-10-05,13754,22,625.18,2.02
4765,347,2021-01-09,14519,12,1209.92,2.34
4766,4858,2022-05-26,6850,12,570.83,4.89
4767,1504,2021-01-27,10584,22,481.09,3.24
4768,4848,2021-10-17,1632,22,74.18,1.61
4769,1268,2018-09-21,4041,13,310.85,1.19
4770,4914,2019-12-16,3693,7,527.57,0.13
4771,4508,2019-08-30,8435,24,351.46,1.07
4772,4301,2018-10-14,12257,14,875.5,4.85
4773,1598,2021-08-30,7791,6,1298.5,2.3
4774,2927,2021-06-07,10352,14,739.43,1.35
4775,617,2022-11-13,7264,21,345.9,1.68
4776,4461,2019-04-05,10070,8,1258.75,4.01
4777,4128,2022-12-01,6202,20,310.1,3.13
4778,4083,2021-08-03,10847,22,493.05,4.5
4779,2863,2022-11-06,8055,19,423.95,1.19
4780,1189,2019-08-18,6005,23,261.09,0.61
4781,3183,2020-03-11,3495,6,582.5,2.83
4782,2987,2018-08-27,2631,19,138.47,3.09
4783,4271,2018-07-20,6544,17,384.94,4.47
4784,1706,2021-01-22,1027,10,102.7,4.86
4785,522,2022-03-29,8079,19,425.21,1.13
4786,94,2021-08-28,1589,23,69.09,4.04
4787,2484,2018-03-17,6279,7,897.0,0.37
4788,2278,2018-04-05,11659,21,555.19,3.53
4789,4680,2022-10-20,3630,23,157.83,1.86
4790,3607,2020-12-30,1947,20,97.35,1.3
4791,2578,2018-06-10,3865,24,161.04,1.31
4792,2884,2023-05-09,9113,13,701.0,1.4
4793,2062,2023-01-05,7277,15,485.13,1.55
4794,2659,2020-11-27,5198,21,247.52,3.13
4795,1927,2018-06-18,13940,10,1394.0,0.95
4796,2573,2018-01-04,2691,12,224.25,3.96
4797,162,2022-05-15,14432,22,656.0,1.34
4798,692,2023-11-16,11460,24,477.5,0.5
4799,3845,2023-11-14,9855,23,428.48,0.92
4800,800,2019-09-05,10219,19,537.84,4.13
4801,2043,2018-10-29,7044,19,370.74,2.15
4802,1132,2018-08-04,9904,8,1238.0,4.42
4803,751,2023-08-05,9045,10,904.5,1.35
4804,5,2022-07-30,10074,15,671.6,2.27
4805,4390,2020-10-22,11527,23,501.17,2.36
4806,1575,2021-01-19,11116,11,1010.55,0.16
4807,1099,2018-09-04,7452,16,465.75,2.11
4808,2916,2021-11-12,13788,6,2298.0,4.02
4809,2306,2022-03-27,9996,21,476.0,0.47
4810,4627,2022-07-27,1630,24,67.92,3.23
4811,2989,2020-02-07,4907,21,233.67,0.65
4812,1037,2021-12-19,14384,19,757.05,1.72
4813,749,2019-08-19,14783,13,1137.15,1.9
4814,2193,2022-08-24,4026,14,287.57,2.43
4815,1813,2022-08-11,8455,6,1409.17,0.55
4816,4968,2022-04-01,12925,6,2154.17,2.96
4817,2464,2021-07-28,9568,6,1594.67,1.02
4818,4609,2020-12-12,8934,20,446.7,2.58
4819,290,2022-10-28,9657,18,536.5,2.76
4820,4743,2020-08-12,6594,24,274.75,1.08
4821,1699,2022-08-29,10731,21,511.0,2.92
4822,1834,2022-10-26,14920,7,2131.43,3.74
4823,2148,2023-01-04,6343,15,422.87,0.94
4824,2377,2023-03-21,12527,10,1252.7,4.87
4825,2338,2023-02-02,5778,7,825.43,3.83
4826,1692,2021-11-07,13003,18,722.39,0.61
4827,1247,2019-11-24,12151,24,506.29,3.23
4828,4169,2019-07-02,10012,22,455.09,0.91
4829,701,2018-05-20,4112,13,316.31,4.67
4830,3731,2020-03-18,8958,14,639.86,3.29
4831,915,2021-10-12,3030,22,137.73,2.56
4832,373,2022-02-06,14876,18,826.44,0.95
4833,1531,2021-07-07,9257,10,925.7,3.36
4834,3968,2021-09-18,7679,18,426.61,3.64
4835,3872,2018-04-19,13555,7,1936.43,0.56
4836,867,2020-06-06,2487,18,138.17,1.23
4837,4479,2023-10-05,11604,11,1054.91,1.08
4838,1380,2018-05-13,3702,13,284.77,1.01
4839,911,2021-10-04,9118,18,506.56,5.0
4840,4505,2020-11-13,7210,11,655.45,3.65
4841,667,2021-01-10,1391,18,77.28,3.73
4842,1860,2023-09-18,4269,24,177.88,4.18
4843,2653,2022-11-05,7744,20,387.2,2.77
4844,4778,2023-01-20,8357,6,1392.83,1.35
4845,994,2023-07-30,5346,15,356.4,4.47
4846,4773,2018-03-14,5059,18,281.06,4.0
4847,3318,2020-12-16,14859,12,1238.25,0.2
4848,3771,2023-05-09,1202,11,109.27,3.1
4849,2777,2018-09-24,5168,14,369.14,3.43
4850,842,2022-04-04,12218,10,1221.8,2.97
4851,1416,2023-09-08,5421,19,285.32,0.68
4852,2738,2020-12-19,9579,17,563.47,4.89
4853,53,2023-04-13,9361,14,668.64,4.48
4854,1607,2019-09-27,9140,7,1305.71,0.94
4855,3534,2021-10-02,9054,8,1131.75,0.11
4856,2186,2018-12-16,8624,19,453.89,0.7
4857,327,2019-05-04,4883,20,244.15,3.74
4858,226,2019-07-20,14630,16,914.38,4.06
4859,4110,2022-02-13,4216,15,281.07,4.11
4860,3397,2023-01-13,9071,8,1133.88,0.87
4861,4032,2023-08-22,4888,15,325.87,2.6
4862,3042,2023-01-01,1903,23,82.74,1.87
4863,3527,2019-06-04,2769,17,162.88,1.62
4864,1341,2020-02-23,4613,17,271.35,2.41
4865,3822,2020-03-13,5362,10,536.2,3.72
4866,920,2022-12-01,1160,17,68.24,1.64
4867,3507,2022-04-06,2783,7,397.57,0.1
4868,1226,2018-09-27,12256,10,1225.6,2.2
4869,2090,2018-04-12,1257,11,114.27,0.49
4870,1003,2022-12-07,6173,19,324.89,2.29
4871,121,2022-06-16,1521,17,89.47,0.13
4872,520,2019-03-11,1384,8,173.0,1.61
4873,1763,2020-09-27,10571,17,621.82,2.62
4874,2470,2021-06-01,7333,12,611.08,3.24
4875,3135,2018-06-28,14618,6,2436.33,2.2
4876,2528,2018-06-06,6698,21,318.95,3.48
4877,3116,2020-03-20,4117,12,343.08,1.61
4878,2965,2020-03-05,12380,14,884.29,2.61
4879,2904,2019-12-23,8134,19,428.11,0.7
4880,1048,2018-07-19,4689,15,312.6,2.09
4881,1880,2020-01-20,1022,22,46.45,4.82
4882,4434,2018-01-28,10289,18,571.61,0.09
4883,1992,2020-09-23,3825,15,255.0,0.06
4884,4073,2019-08-06,6947,24,289.46,1.15
4885,879,2021-07-03,1986,19,104.53,4.36
4886,4625,2020-06-28,6777,19,356.68,2.48
4887,2622,2021-01-30,12073,15,804.87,0.99
4888,3612,2022-02-05,6689,14,477.79,3.21
4889,2586,2021-10-05,6545,10,654.5,4.46
4890,4641,2023-11-27,1211,6,201.83,0.31
4891,1521,2022-05-01,3168,7,452.57,1.91
4892,4120,2019-02-10,14228,13,1094.46,0.51
4893,3640,2018-09-08,5790,18,321.67,0.07
4894,1432,2018-08-02,3236,18,179.78,3.01
4895,3669,2021-11-14,10354,9,1150.44,2.94
4896,4163,2019-01-11,10791,16,674.44,1.99
4897,776,2018-03-23,14835,13,1141.15,1.68
4898,3108,2020-05-29,12790,14,913.57,4.64
4899,2227,2018-05-12,8172,12,681.0,4.77
4900,1048,2019-03-23,2433,16,152.06,3.26
4901,1486,2023-08-11,11563,14,825.93,1.03
4902,1619,2020-11-02,14987,12,1248.92,0.8
4903,4788,2022-06-14,9935,9,1103.89,1.82
4904,2638,2019-06-26,10221,8,1277.62,3.59
4905,3998,2021-06-03,13159,13,1012.23,3.9
4906,4021,2018-02-10,6503,17,382.53,1.73
4907,666,2023-09-24,9292,12,774.33,4.14
4908,1125,2021-01-02,4755,11,432.27,4.41
4909,1003,2019-11-24,6213,13,477.92,1.93
4910,1504,2019-06-09,12531,14,895.07,3.77
4911,1228,2021-06-04,11324,16,707.75,1.69
4912,3688,2022-02-18,4305,15,287.0,0.95
4913,634,2019-07-05,3311,6,551.83,3.91
4914,645,2021-08-15,7162,20,358.1,4.56
4915,4293,2018-11-03,11856,9,1317.33,4.43
4916,795,2022-10-22,9171,16,573.19,2.17
4917,1119,2019-07-19,3657,19,192.47,4.58
4918,1187,2020-03-07,1985,16,124.06,3.89
4919,2277,2018-06-13,11169,15,744.6,0.57
4920,2675,2018-10-28,14604,17,859.06,4.76
4921,4111,2019-11-10,1733,8,216.62,2.86
4922,4711,2020-02-27,4463,15,297.53,2.71
4923,1163,2023-08-27,8421,9,935.67,1.78
4924,3382,2023-12-29,8529,8,1066.12,4.63
4925,1812,2023-09-11,5167,13,397.46,2.85
4926,378,2018-07-09,9956,10,995.6,3.78
4927,2936,2023-05-17,5040,14,360.0,3.95
4928,2705,2020-10-15,10591,10,1059.1,1.03
4929,2741,2023-05-19,12279,17,722.29,2.93
4930,1545,2021-04-20,12876,18,715.33,4.84
4931,622,2018-11-24,10957,17,644.53,2.6
4932,499,2019-05-26,8238,12,686.5,2.58
4933,1395,2019-07-12,2067,10,206.7,4.19
4934,1786,2023-12-19,4930,19,259.47,0.18
4935,829,2022-10-26,11348,8,1418.5,4.89
4936,2410,2018-02-01,11374,13,874.92,1.42
4937,2345,2018-10-01,6216,16,388.5,2.17
4938,2433,2023-09-13,1578,17,92.82,3.15
4939,327,2023-12-07,7768,7,1109.71,0.24
4940,1685,2023-07-17,11770,22,535.0,4.12
4941,888,2023-07-11,13978,24,582.42,2.16
4942,2898,2023-01-04,9435,12,786.25,3.98
4943,2301,2018-05-03,6546,15,436.4,0.09
4944,3025,2019-11-28,14880,8,1860.0,0.69
4945,4742,2020-09-04,14464,7,2066.29,3.67
4946,14,2019-04-18,13951,16,871.94,4.81
4947,4981,2023-10-22,3909,16,244.31,2.21
4948,907,2019-07-31,5578,8,697.25,3.65
4949,3356,2018-12-04,14949,17,879.35,3.28
4950,800,2023-03-07,10091,14,720.79,1.08
4951,2067,2019-06-04,11673,18,648.5,3.69
4952,2737,2019-04-22,12018,12,1001.5,3.38
4953,718,2019-11-26,10800,19,568.42,1.46
4954,2894,2020-01-06,6172,19,324.84,1.97
4955,817,2019-08-27,14398,16,899.88,2.63
4956,4470,2023-10-27,2415,15,161.0,3.94
4957,1883,2018-07-29,5223,17,307.24,0.75
4958,2873,2018-05-03,9727,15,648.47,3.81
4959,3367,2018-07-24,7568,11,688.0,3.36
4960,1674,2023-05-13,3648,10,364.8,3.07
4961,73,2022-01-17,9938,23,432.09,4.83
4962,508,2022-07-05,1423,20,71.15,4.68
4963,3205,2021-03-27,12849,24,535.38,2.79
4964,1394,2021-11-18,10266,21,488.86,4.33
4965,4449,2018-09-26,5062,17,297.76,2.48
4966,3817,2018-12-19,12907,18,717.06,2.01
4967,4531,2019-02-13,11584,23,503.65,3.64
4968,96,2018-07-18,9696,15,646.4,3.07
4969,2775,2022-01-03,4191,13,322.38,4.4
4970,1003,2018-12-27,13998,20,699.9,4.76
4971,411,2023-12-16,8522,12,710.17,1.13
4972,3127,2018-09-23,4435,6,739.17,1.99
4973,4020,2022-11-29,11178,11,1016.18,3.41
4974,1620,2018-01-23,9336,17,549.18,2.43
4975,2767,2020-11-16,13600,12,1133.33,3.41
4976,2734,2020-08-21,1752,24,73.0,0.34
4977,1118,2022-08-04,7139,21,339.95,3.0
4978,4407,2020-03-05,6620,6,1103.33,4.51
4979,4808,2019-12-26,1287,18,71.5,2.99
4980,2690,2019-09-17,2128,14,152.0,4.54
4981,1923,2022-11-25,8115,13,624.23,3.57
4982,1085,2019-06-25,2364,7,337.71,3.38
4983,4619,2019-02-04,8379,24,349.12,0.57
4984,49,2019-09-27,10038,22,456.27,3.77
4985,3323,2020-05-20,2351,19,123.74,3.31
4986,2196,2020-07-26,4356,15,290.4,0.47
4987,3219,2023-12-01,8113,7,1159.0,2.51
4988,926,2018-07-07,1220,9,135.56,1.65
4989,2169,2020-02-18,8666,21,412.67,2.12
4990,1797,2020-08-30,1970,17,115.88,3.56
4991,4958,2022-07-31,9301,13,715.46,2.17
4992,4911,2020-06-18,6823,21,324.9,0.77
4993,4077,2018-05-28,1601,16,100.06,3.95
4994,1460,2018-04-06,1544,20,77.2,1.25
4995,2598,2022-11-13,1846,22,83.91,2.95
4996,427,2018-04-11,1984,13,152.62,4.24
4997,2189,2020-02-19,3879,23,168.65,1.06
4998,4518,2018-10-02,13721,22,623.68,0.8
4999,407,2021-10-09,1970,24,82.08,1.87
5000,3656,2019-07-03,5634,14,402.43,0.89
5001,4255,2019-10-24,9592,17,564.24,0.48
5002,4906,2021-09-16,10656,18,592.0,0.34
5003,2157,2020-07-28,13471,7,1924.43,2.83
5004,1698,2019-07-17,6303,24,262.62,2.38
5005,53,2023-01-20,11941,7,1705.86,3.97
5006,2102,2023-07-19,5945,11,540.45,2.85
5007,1232,2023-09-27,4968,17,292.24,3.73
5008,921,2018-05-20,2954,24,123.08,1.47
5009,2968,2021-03-18,7227,12,602.25,4.15
5010,1498,2022-04-17,4855,10,485.5,0.24
5011,1873,2018-07-26,9420,9,1046.67,1.12
5012,2871,2018-03-03,12370,13,951.54,0.08
5013,1051,2018-03-27,3428,16,214.25,3.83
5014,3360,2022-06-25,7860,20,393.0,4.8
5015,2498,2022-04-17,12338,18,685.44,2.58
5016,4447,2023-12-30,11229,19,591.0,4.68
5017,4593,2021-10-06,10887,9,1209.67,0.3
5018,1831,2021-02-15,11941,8,1492.62,1.81
5019,4023,2022-08-03,14267,16,891.69,2.15
5020,4912,2018-03-08,7317,9,813.0,1.28
5021,248,2019-11-03,9017,23,392.04,3.82
5022,3625,2020-07-24,3550,14,253.57,0.16
5023,4404,2023-09-23,5334,20,266.7,3.86
5024,1482,2020-02-28,2879,18,159.94,1.17
5025,535,2022-10-27,10444,19,549.68,1.18
5026,263,2019-01-16,9763,16,610.19,3.49
5027,4933,2018-10-11,2713,18,150.72,3.53
5028,1017,2021-01-30,2779,6,463.17,1.56
5029,1106,2019-06-13,12341,8,1542.62,1.04
5030,4103,2019-12-29,3969,13,305.31,1.6
5031,3938,2021-07-19,13014,13,1001.08,4.54
5032,4607,2022-07-28,9615,20,480.75,4.8
5033,4035,2022-09-09,5880,8,735.0,0.36
5034,3012,2022-09-03,12303,16,768.94,0.6
5035,27,2020-06-10,7829,8,978.62,3.87
5036,967,2018-12-24,2575,6,429.17,0.38
5037,2960,2023-10-18,3983,10,398.3,3.46
5038,2852,2022-01-04,7318,9,813.11,4.66
5039,378,2018-06-13,12528,14,894.86,2.27
5040,1352,2020-12-16,14666,23,637.65,4.71
5041,4726,2023-10-15,9590,23,416.96,1.62
5042,952,2020-03-21,4462,22,202.82,1.78
5043,3515,2020-10-23,2014,6,335.67,4.16
5044,1198,2020-10-20,13455,9,1495.0,0.21
5045,1923,2020-01-10,8124,9,902.67,2.81
5046,3933,2022-04-21,8276,20,413.8,1.17
5047,4523,2021-02-03,6523,12,543.58,4.16
5048,2869,2023-07-26,6797,11,617.91,4.23
5049,2563,2018-03-24,2421,6,403.5,4.07
5050,1794,2019-06-22,6333,11,575.73,0.47
5051,4003,2020-06-29,3557,13,273.62,1.22
5052,1135,2018-06-24,6447,11,586.09,2.99
5053,1444,2019-11-30,11920,23,518.26,3.23
5054,1599,2019-11-12,10650,16,665.62,0.83
5055,2341,2019-01-07,12352,14,882.29,1.91
5056,3942,2019-01-23,8160,24,340.0,3.95
5057,2951,2021-05-23,6476,14,462.57,3.02
5058,208,2018-02-14,14333,17,843.12,4.77
5059,4774,2020-04-23,6326,8,790.75,0.74
5060,1096,2023-04-26,12417,9,1379.67,3.1
5061,1634,2019-03-26,2007,22,91.23,1.67
5062,1688,2022-07-13,6948,21,330.86,2.49
5063,2633,2020-06-14,2938,8,367.25,2.75
5064,4294,2023-10-30,10894,8,1361.75,1.35
5065,602,2021-07-25,9623,6,1603.83,4.23
5066,3835,2019-11-09,11113,8,1389.12,2.97
5067,3700,2021-05-23,7942,10,794.2,2.12
5068,4661,2022-10-28,7578,21,360.86,3.52
5069,3802,2022-09-05,5594,17,329.06,4.61
5070,1878,2020-05-23,7607,11,691.55,4.73
5071,4725,2022-10-05,1599,18,88.83,1.32
5072,4733,2022-05-18,13724,11,1247.64,3.21
5073,498,2023-12-17,9018,16,563.62,1.58
5074,4740,2020-09-13,11289,6,1881.5,1.49
5075,4037,2020-02-07,2771,20,138.55,0.42
5076,849,2023-12-29,4963,12,413.58,4.0
5077,2367,2023-05-26,4080,15,272.0,3.12
5078,2784,2022-07-30,10830,7,1547.14,3.8
5079,679,2022-09-03,5081,12,423.42,0.46
5080,4154,2020-07-03,8552,6,1425.33,2.25
5081,1055,2022-05-20,1933,23,84.04,1.68
5082,3320,2018-12-05,10597,15,706.47,4.19
5083,836,2020-09-14,13869,7,1981.29,2.46
5084,335,2018-05-17,8640,24,360.0,1.1
5085,2040,2019-11-20,5550,7,792.86,0.44
5086,1236,2019-03-02,3868,13,297.54,1.85
5087,4191,2020-09-30,12311,8,1538.88,4.03
5088,1584,2018-02-19,1066,17,62.71,4.25
5089,1358,2019-01-03,8686,12,723.83,0.83
5090,3798,2020-07-27,5380,15,358.67,1.31
5091,2749,2023-08-16,12159,7,1737.0,4.18
5092,4167,2018-08-15,11751,13,903.92,3.18
5093,3368,2020-12-05,4697,21,223.67,2.59
5094,3334,2019-08-07,9741,21,463.86,1.54
5095,4445,2022-05-06,7248,22,329.45,4.51
5096,699,2023-04-17,4310,14,307.86,1.41
5097,749,2023-09-18,5592,14,399.43,4.18
5098,3726,2022-02-06,12355,9,1372.78,1.49
5099,439,2022-10-10,8010,23,348.26,3.92
5100,3077,2020-08-12,14391,13,1107.0,1.05
5101,4158,2021-10-05,10066,20,503.3,3.62
5102,259,2018-09-14,7426,18,412.56,2.62
5103,3371,2018-10-11,2187,15,145.8,1.74
5104,1033,2020-09-24,3285,20,164.25,3.49
5105,2858,2020-10-13,10869,23,472.57,2.58
5106,2430,2021-02-19,13819,17,812.88,4.74
5107,4421,2021-04-25,14208,14,1014.86,2.45
5108,1443,2023-01-11,7314,22,332.45,0.02
5109,893,2020-07-01,5662,16,353.88,3.76
5110,4800,2023-12-19,7179,13,552.23,3.63
5111,3487,2018-08-22,11393,10,1139.3,0.49
5112,2047,2023-08-05,5824,18,323.56,4.18
5113,3712,2020-12-20,2740,20,137.0,2.5
5114,3518,2022-06-29,3971,12,330.92,2.8
5115,2392,2018-01-08,9830,22,446.82,4.03
5116,2835,2022-12-19,10438,19,549.37,0.78
5117,1393,2020-12-22,12302,15,820.13,2.46
5118,4662,2020-12-01,8953,12,746.08,1.04
5119,1570,2018-05-21,14537,18,807.61,1.43
5120,4068,2018-02-13,7109,20,355.45,4.16
5121,3069,2018-10-21,3841,20,192.05,1.09
5122,1664,2020-09-22,9758,21,464.67,1.14
5123,2739,2018-12-06,8177,17,481.0,2.14
5124,26,2022-11-09,1724,15,114.93,4.73
5125,3877,2018-12-05,7087,10,708.7,2.99
5126,1381,2018-05-31,4184,22,190.18,2.04
5127,4958,2019-03-16,6740,22,306.36,4.75
5128,2324,2019-07-21,1493,17,87.82,3.19
5129,2341,2022-01-16,1974,12,164.5,2.5
5130,751,2022-01-12,7698,11,699.82,3.67
5131,2267,2022-03-12,4611,10,461.1,3.41
5132,2062,2023-08-27,3780,11,343.64,3.53
5133,1095,2019-10-04,12099,21,576.14,4.9
5134,4428,2021-05-31,10410,19,547.89,4.85
5135,1897,2022-05-30,14324,8,1790.5,0.89
5136,2602,2021-06-27,10605,11,964.09,0.18
5137,1648,2022-04-12,2827,21,134.62,4.12
5138,2832,2018-05-17,1232,17,72.47,2.48
5139,2052,2023-01-20,6161,13,473.92,1.67
5140,4421,2019-02-20,8591,7,1227.29,0.62
5141,1099,2020-10-20,1123,20,56.15,0.72
5142,1860,2018-01-12,8692,13,668.62,2.97
5143,1059,2021-04-29,12680,19,667.37,3.84
5144,899,2019-10-09,13044,6,2174.0,0.2
5145,511,2023-08-19,1268,6,211.33,1.24
5146,2613,2022-03-24,1919,24,79.96,0.79
5147,247,2022-09-29,3761,10,376.1,1.1
5148,2875,2020-01-04,13355,20,667.75,2.43
5149,1655,2021-04-08,4972,6,828.67,3.23
5150,3410,2023-10-08,3565,6,594.17,3.65
5151,4364,2022-03-27,2197,20,109.85,0.12
5152,4098,2020-08-24,5094,14,363.86,2.88
5153,3119,2020-09-12,5014,9,557.11,2.86
5154,1585,2018-09-02,2420,9,268.89,4.54
5155,2818,2021-10-20,7831,14,559.36,1.37
5156,1507,2021-02-25,4605,8,575.62,3.35
5157,186,2021-04-07,5457,21,259.86,4.61
5158,3681,2019-06-07,9505,16,594.06,2.62
5159,1070,2019-01-01,8592,22,390.55,3.15
5160,4143,2019-11-13,4252,18,236.22,4.9
5161,1279,2021-03-25,1210,12,100.83,4.51
5162,608,2020-05-27,2297,19,120.89,0.71
5163,4500,2021-06-19,7398,19,389.37,1.44
5164,2038,2020-07-28,3865,15,257.67,3.8
5165,2554,2023-01-15,3621,9,402.33,2.28
5166,1118,2022-04-27,13864,15,924.27,4.98
5167,2607,2023-03-10,5637,22,256.23,0.51
5168,4376,2021-02-13,13040,23,566.96,4.65
5169,161,2020-03-28,5222,19,274.84,1.68
5170,3894,2022-01-29,5533,6,922.17,3.69
5171,14,2023-10-27,14733,17,866.65,3.92
5172,3822,2019-10-17,4381,21,208.62,0.16
5173,1136,2022-02-06,4747,7,678.14,2.39
5174,4456,2023-12-22,5447,8,680.88,3.55
5175,1249,2020-01-14,14879,7,2125.57,1.92
5176,1614,2018-04-01,2830,17,166.47,4.67
5177,2160,2021-03-22,14022,14,1001.57,0.92
5178,903,2019-01-05,6365,23,276.74,1.51
5179,4335,2020-07-11,14521,13,1117.0,4.32
5180,3857,2023-04-27,3643,13,280.23,0.86
5181,3830,2023-06-14,2342,14,167.29,1.9
5182,3566,2019-05-03,11057,6,1842.83,2.88
5183,293,2020-12-03,5189,16,324.31,2.98
5184,65,2022-01-23,6206,14,443.29,0.39
5185,2737,2020-08-06,4322,9,480.22,1.23
5186,92,2023-11-04,5911,14,422.21,3.23
5187,2002,2018-08-11,4304,13,331.08,4.54
5188,2302,2021-05-17,8112,6,1352.0,0.63
5189,2210,2019-02-02,9891,7,1413.0,4.5
5190,1225,2020-05-09,14704,19,773.89,0.42
5191,1748,2022-05-07,14960,10,1496.0,0.7
5192,1017,2021-02-20,9836,17,578.59,2.85
5193,2834,2018-09-12,2843,19,149.63,4.92
5194,814,2019-09-03,10916,15,727.73,2.89
5195,684,2020-11-12,6902,23,300.09,1.52
5196,2563,2019-01-21,4523,7,646.14,4.72
5197,679,2018-09-12,11442,11,1040.18,4.54
5198,4354,2023-01-14,5640,16,352.5,4.27
5199,1354,2022-04-19,11862,10,1186.2,1.72
5200,1577,2022-10-11,11947,19,628.79,3.32
5201,1292,2020-04-30,13722,20,686.1,0.74
5202,3010,2021-11-03,9282,7,1326.0,4.11
5203,3565,2023-12-26,10265,12,855.42,2.01
5204,1926,2022-07-09,12035,18,668.61,3.35
5205,1086,2023-01-30,3774,11,343.09,1.72
5206,3609,2021-07-01,7323,24,305.12,4.87
5207,1549,2018-02-07,14478,6,2413.0,3.59
5208,1058,2018-03-01,12518,14,894.14,1.23
5209,3405,2022-04-17,5373,24,223.88,4.39
5210,4028,2020-09-07,2037,13,156.69,3.73
5211,369,2022-03-17,2723,22,123.77,0.36
5212,3120,2022-10-23,14411,12,1200.92,2.33
5213,1515,2018-03-22,14853,23,645.78,1.16
5214,1221,2020-05-20,11184,6,1864.0,4.48
5215,3260,2022-09-18,1031,17,60.65,2.36
5216,2586,2023-05-24,9621,8,1202.62,2.02
5217,3328,2023-06-03,9133,6,1522.17,3.57
