ID do Cliente,Nome,Sexo,Idade,Faixa Etária,Renda Mensal,Cidade,Estado,Região,Nível de Escolaridade
2771,Cliente 2771,Masculino,53,46-55,4215,Salvador,BA,Nordeste,Médio
2772,Cliente 2772,Masculino,24,18-25,7266,Rio Branco,AC,Norte,Médio
2773,Cliente 2773,Feminino,29,26-35,4961,Belo Horizonte,MG,Sudeste,Superior
2774,Cliente 2774,Masculino,63,56+,9350,Campo Grande,MS,Centro-Oeste,Pós-graduação
2775,Cliente 2775,Masculino,44,36-45,4819,Porto Alegre,RS,Sul,Médio
2776,Cliente 2776,Masculino,32,26-35,3324,Belém,PA,Norte,Fundamental
2777,Cliente 2777,Feminino,50,46-55,9884,São Paulo,SP,Sudeste,Fundamental
2778,Cliente 2778,Feminino,59,56+,7146,Manaus,AM,Norte,Superior
2779,Cliente 2779,Masculino,33,26-35,2976,Goiânia,GO,Centro-Oeste,Pós-graduação
2780,Cliente 2780,Masculino,60,56+,2773,Florianópolis,SC,Sul,Fundamental
2781,Cliente 2781,Masculino,55,46-55,7202,Brasília,DF,Centro-Oeste,Superior
2782,Cliente 2782,Masculino,34,26-35,5955,Fortaleza,CE,Nordeste,Fundamental
2783,Cliente 2783,Feminino,56,56+,2975,Rio Branco,AC,Norte,Médio
2784,Cliente 2784,Masculino,58,56+,4718,Belém,PA,Norte,Superior
2785,Cliente 2785,Masculino,23,18-25,2113,Brasília,DF,Centro-Oeste,Pós-graduação
2786,Cliente 2786,Feminino,39,36-45,8812,Recife,PE,Nordeste,Fundamental
2787,Cliente 2787,Feminino,31,26-35,4578,Porto Alegre,RS,Sul,Pós-graduação
2788,Cliente 2788,Masculino,59,56+,3996,São Luís,MA,Nordeste,Superior
2789,Cliente 2789,Feminino,51,46-55,5762,Manaus,AM,Norte,Médio
2790,Cliente 2790,Feminino,37,36-45,2517,Florianópolis,SC,Sul,Superior
2791,Cliente 2791,Masculino,57,56+,8538,Vitória,ES,Sudeste,Superior
2792,Cliente 2792,Masculino,29,26-35,2472,Fortaleza,CE,Nordeste,Pós-graduação
2793,Cliente 2793,Feminino,18,18-25,7389,Manaus,AM,Norte,Superior
2794,Cliente 2794,Masculino,47,46-55,7865,Florianópolis,SC,Sul,Fundamental
2795,Cliente 2795,Feminino,63,56+,9749,Goiânia,GO,Centro-Oeste,Médio
2796,Cliente 2796,Feminino,25,18-25,9639,Belo Horizonte,MG,Sudeste,Pós-graduação
2797,Cliente 2797,Feminino,52,46-55,3282,Campo Grande,MS,Centro-Oeste,Pós-graduação
2798,Cliente 2798,Feminino,23,18-25,6990,Belo Horizonte,MG,Sudeste,Pós-graduação
2799,Cliente 2799,Feminino,40,36-45,4479,Manaus,AM,Norte,Médio
2800,Cliente 2800,Masculino,61,56+,9344,São Luís,MA,Nordeste,Fundamental
2801,Cliente 2801,Feminino,50,46-55,4971,Curitiba,PR,Sul,Fundamental
2802,Cliente 2802,Feminino,60,56+,6298,Salvador,BA,Nordeste,Pós-graduação
2803,Cliente 2803,Masculino,32,26-35,7821,Belo Horizonte,MG,Sudeste,Fundamental
2804,Cliente 2804,Masculino,64,56+,4476,Campo Grande,MS,Centro-Oeste,Pós-graduação
2805,Cliente 2805,Masculino,64,56+,4839,Recife,PE,Nordeste,Superior
2806,Cliente 2806,Masculino,49,46-55,2494,Fortaleza,CE,Nordeste,Superior
2807,Cliente 2807,Feminino,48,46-55,3249,Goiânia,GO,Centro-Oeste,Médio
2808,Cliente 2808,Feminino,62,56+,9461,Porto Alegre,RS,Sul,Médio
2809,Cliente 2809,Masculino,42,36-45,4003,São Paulo,SP,Sudeste,Fundamental
2810,Cliente 2810,Masculino,25,18-25,8231,Rio de Janeiro,RJ,Sudeste,Pós-graduação
2811,Cliente 2811,Masculino,25,18-25,7298,Manaus,AM,Norte,Pós-graduação
2812,Cliente 2812,Feminino,54,46-55,9800,Belo Horizonte,MG,Sudeste,Pós-graduação
2813,Cliente 2813,Masculino,50,46-55,9486,Fortaleza,CE,Nordeste,Fundamental
2814,Cliente 2814,Feminino,42,36-45,5907,Porto Velho,RO,Norte,Fundamental
2815,Cliente 2815,Masculino,60,56+,5769,Campo Grande,MS,Centro-Oeste,Superior
2816,Cliente 2816,Masculino,47,46-55,7494,Manaus,AM,Norte,Superior
2817,Cliente 2817,Masculino,29,26-35,5432,Goiânia,GO,Centro-Oeste,Fundamental
2818,Cliente 2818,Masculino,41,36-45,6069,Belo Horizonte,MG,Sudeste,Pós-graduação
2819,Cliente 2819,Masculino,26,26-35,3040,Porto Alegre,RS,Sul,Fundamental
2820,Cliente 2820,Masculino,57,56+,6314,Campo Grande,MS,Centro-Oeste,Médio
2821,Cliente 2821,Feminino,55,46-55,8152,São Luís,MA,Nordeste,Médio
2822,Cliente 2822,Masculino,28,26-35,9621,Curitiba,PR,Sul,Médio
2823,Cliente 2823,Masculino,61,56+,3525,Manaus,AM,Norte,Fundamental
2824,Cliente 2824,Masculino,40,36-45,3816,Recife,PE,Nordeste,Fundamental
2825,Cliente 2825,Masculino,55,46-55,5680,Belo Horizonte,MG,Sudeste,Pós-graduação
2826,Cliente 2826,Masculino,54,46-55,4652,Vitória,ES,Sudeste,Pós-graduação
2827,Cliente 2827,Masculino,33,26-35,5670,Curitiba,PR,Sul,Fundamental
2828,Cliente 2828,Masculino,37,36-45,9139,Brasília,DF,Centro-Oeste,Médio
2829,Cliente 2829,Masculino,61,56+,7059,Recife,PE,Nordeste,Superior
2830,Cliente 2830,Feminino,53,46-55,2980,Belo Horizonte,MG,Sudeste,Fundamental
2831,Cliente 2831,Masculino,27,26-35,9963,Manaus,AM,Norte,Médio
2832,Cliente 2832,Feminino,43,36-45,8592,Rio de Janeiro,RJ,Sudeste,Médio
2833,Cliente 2833,Masculino,37,36-45,9145,Fortaleza,CE,Nordeste,Pós-graduação
2834,Cliente 2834,Masculino,48,46-55,5102,Curitiba,PR,Sul,Superior
2835,Cliente 2835,Feminino,39,36-45,6060,Salvador,BA,Nordeste,Pós-graduação
2836,Cliente 2836,Masculino,22,18-25,7029,São Paulo,SP,Sudeste,Pós-graduação
2837,Cliente 2837,Feminino,48,46-55,8812,Belo Horizonte,MG,Sudeste,Médio
2838,Cliente 2838,Masculino,58,56+,6528,Campo Grande,MS,Centro-Oeste,Pós-graduação
2839,Cliente 2839,Feminino,43,36-45,7496,Salvador,BA,Nordeste,Fundamental
2840,Cliente 2840,Feminino,34,26-35,3436,Porto Alegre,RS,Sul,Médio
2841,Cliente 2841,Feminino,57,56+,8185,Florianópolis,SC,Sul,Médio
2842,Cliente 2842,Feminino,61,56+,6624,Recife,PE,Nordeste,Pós-graduação
2843,Cliente 2843,Feminino,59,56+,5715,Rio de Janeiro,RJ,Sudeste,Médio
2844,Cliente 2844,Feminino,18,18-25,5149,Rio de Janeiro,RJ,Sudeste,Pós-graduação
2845,Cliente 2845,Feminino,26,26-35,2828,São Luís,MA,Nordeste,Médio
2846,Cliente 2846,Masculino,31,26-35,7793,Florianópolis,SC,Sul,Médio
2847,Cliente 2847,Masculino,27,26-35,8641,São Paulo,SP,Sudeste,Pós-graduação
2848,Cliente 2848,Feminino,51,46-55,8670,Goiânia,GO,Centro-Oeste,Médio
2849,Cliente 2849,Feminino,25,18-25,8753,Vitória,ES,Sudeste,Fundamental
2850,Cliente 2850,Masculino,18,18-25,6530,Manaus,AM,Norte,Pós-graduação
2851,Cliente 2851,Masculino,57,56+,6229,Rio Branco,AC,Norte,Superior
2852,Cliente 2852,Masculino,27,26-35,2009,São Luís,MA,Nordeste,Fundamental
2853,Cliente 2853,Masculino,24,18-25,8860,Porto Velho,RO,Norte,Superior
2854,Cliente 2854,Feminino,18,18-25,7877,Recife,PE,Nordeste,Superior
2855,Cliente 2855,Feminino,54,46-55,5855,Salvador,BA,Nordeste,Médio
2856,Cliente 2856,Masculino,63,56+,6646,Manaus,AM,Norte,Fundamental
2857,Cliente 2857,Masculino,45,36-45,7796,São Paulo,SP,Sudeste,Superior
2858,Cliente 2858,Feminino,26,26-35,5258,São Luís,MA,Nordeste,Superior
2859,Cliente 2859,Feminino,28,26-35,4479,Fortaleza,CE,Nordeste,Pós-graduação
2860,Cliente 2860,Masculino,55,46-55,6824,São Paulo,SP,Sudeste,Médio
2861,Cliente 2861,Feminino,22,18-25,2921,Rio Branco,AC,Norte,Fundamental
2862,Cliente 2862,Masculino,47,46-55,8809,Florianópolis,SC,Sul,Pós-graduação
2863,Cliente 2863,Feminino,24,18-25,7316,São Luís,MA,Nordeste,Pós-graduação
2864,Cliente 2864,Masculino,29,26-35,7663,Brasília,DF,Centro-Oeste,Superior
2865,Cliente 2865,Feminino,27,26-35,2324,São Paulo,SP,Sudeste,Fundamental
2866,Cliente 2866,Feminino,20,18-25,4747,Manaus,AM,Norte,Superior
2867,Cliente 2867,Feminino,31,26-35,7284,Vitória,ES,Sudeste,Pós-graduação
2868,Cliente 2868,Masculino,57,56+,8384,Curitiba,PR,Sul,Pós-graduação
2869,Cliente 2869,Feminino,26,26-35,4765,Florianópolis,SC,Sul,Fundamental
2870,Cliente 2870,Masculino,33,26-35,9002,Curitiba,PR,Sul,Pós-graduação
2871,Cliente 2871,Feminino,40,36-45,9954,Goiânia,GO,Centro-Oeste,Superior
2872,Cliente 2872,Masculino,19,18-25,2171,Goiânia,GO,Centro-Oeste,Pós-graduação
2873,Cliente 2873,Feminino,29,26-35,3368,Porto Velho,RO,Norte,Pós-graduação
2874,Cliente 2874,Masculino,64,56+,7284,Rio Branco,AC,Norte,Fundamental
2875,Cliente 2875,Masculino,58,56+,7670,Campo Grande,MS,Centro-Oeste,Pós-graduação
2876,Cliente 2876,Masculino,65,56+,3593,Brasília,DF,Centro-Oeste,Médio
2877,Cliente 2877,Feminino,65,56+,9564,Florianópolis,SC,Sul,Médio
2878,Cliente 2878,Masculino,42,36-45,7867,São Luís,MA,Nordeste,Médio
2879,Cliente 2879,Masculino,56,56+,4938,Campo Grande,MS,Centro-Oeste,Pós-graduação
2880,Cliente 2880,Masculino,18,18-25,2948,Campo Grande,MS,Centro-Oeste,Médio
2881,Cliente 2881,Feminino,25,18-25,6435,Brasília,DF,Centro-Oeste,Superior
2882,Cliente 2882,Masculino,57,56+,6600,Brasília,DF,Centro-Oeste,Médio
2883,Cliente 2883,Feminino,46,46-55,9275,Campo Grande,MS,Centro-Oeste,Pós-graduação
2884,Cliente 2884,Masculino,49,46-55,7873,Porto Velho,RO,Norte,Médio
2885,Cliente 2885,Masculino,34,26-35,6272,Rio Branco,AC,Norte,Pós-graduação
2886,Cliente 2886,Feminino,39,36-45,9681,Campo Grande,MS,Centro-Oeste,Fundamental
2887,Cliente 2887,Feminino,18,18-25,7812,Florianópolis,SC,Sul,Fundamental
2888,Cliente 2888,Feminino,64,56+,3602,Manaus,AM,Norte,Médio
2889,Cliente 2889,Masculino,62,56+,6631,Belo Horizonte,MG,Sudeste,Pós-graduação
2890,Cliente 2890,Feminino,58,56+,3724,Florianópolis,SC,Sul,Fundamental
2891,Cliente 2891,Masculino,39,36-45,6640,Salvador,BA,Nordeste,Fundamental
2892,Cliente 2892,Feminino,59,56+,4194,Florianópolis,SC,Sul,Superior
2893,Cliente 2893,Feminino,23,18-25,3009,Belém,PA,Norte,Superior
2894,Cliente 2894,Feminino,36,36-45,4949,Salvador,BA,Nordeste,Pós-graduação
2895,Cliente 2895,Masculino,27,26-35,8387,Rio de Janeiro,RJ,Sudeste,Fundamental
2896,Cliente 2896,Masculino,60,56+,9958,Rio de Janeiro,RJ,Sudeste,Superior
2897,Cliente 2897,Masculino,63,56+,2104,Salvador,BA,Nordeste,Pós-graduação
2898,Cliente 2898,Feminino,63,56+,6113,Campo Grande,MS,Centro-Oeste,Médio
2899,Cliente 2899,Masculino,28,26-35,9440,São Luís,MA,Nordeste,Fundamental
2900,Cliente 2900,Feminino,44,36-45,9993,Fortaleza,CE,Nordeste,Pós-graduação
2901,Cliente 2901,Masculino,57,56+,3787,Belém,PA,Norte,Médio
2902,Cliente 2902,Feminino,49,46-55,4206,Campo Grande,MS,Centro-Oeste,Médio
2903,Cliente 2903,Masculino,61,56+,4960,Belo Horizonte,MG,Sudeste,Médio
2904,Cliente 2904,Masculino,35,26-35,8381,Rio de Janeiro,RJ,Sudeste,Fundamental
2905,Cliente 2905,Feminino,55,46-55,5513,São Paulo,SP,Sudeste,Médio
2906,Cliente 2906,Feminino,24,18-25,5512,Belém,PA,Norte,Fundamental
2907,Cliente 2907,Masculino,33,26-35,4977,Campo Grande,MS,Centro-Oeste,Superior
2908,Cliente 2908,Masculino,32,26-35,2998,Curitiba,PR,Sul,Pós-graduação
2909,Cliente 2909,Masculino,58,56+,5873,São Paulo,SP,Sudeste,Médio
2910,Cliente 2910,Feminino,45,36-45,5462,Manaus,AM,Norte,Fundamental
2911,Cliente 2911,Feminino,56,56+,7349,Rio de Janeiro,RJ,Sudeste,Pós-graduação
2912,Cliente 2912,Feminino,30,26-35,8928,Porto Velho,RO,Norte,Fundamental
2913,Cliente 2913,Feminino,53,46-55,9956,Goiânia,GO,Centro-Oeste,Superior
2914,Cliente 2914,Masculino,18,18-25,5351,Vitória,ES,Sudeste,Superior
2915,Cliente 2915,Feminino,58,56+,8859,Rio Branco,AC,Norte,Médio
2916,Cliente 2916,Masculino,55,46-55,9890,Curitiba,PR,Sul,Pós-graduação
2917,Cliente 2917,Feminino,36,36-45,5975,Porto Velho,RO,Norte,Pós-graduação
2918,Cliente 2918,Masculino,61,56+,5813,Vitória,ES,Sudeste,Pós-graduação
2919,Cliente 2919,Feminino,41,36-45,6525,Rio de Janeiro,RJ,Sudeste,Pós-graduação
2920,Cliente 2920,Feminino,48,46-55,6073,Manaus,AM,Norte,Pós-graduação
2921,Cliente 2921,Feminino,24,18-25,9698,Porto Velho,RO,Norte,Superior
2922,Cliente 2922,Masculino,36,36-45,5106,São Paulo,SP,Sudeste,Fundamental
2923,Cliente 2923,Feminino,35,26-35,7260,São Luís,MA,Nordeste,Fundamental
2924,Cliente 2924,Masculino,49,46-55,9875,Porto Velho,RO,Norte,Médio
2925,Cliente 2925,Masculino,49,46-55,7366,Rio Branco,AC,Norte,Pós-graduação
2926,Cliente 2926,Masculino,58,56+,4391,Porto Velho,RO,Norte,Superior
2927,Cliente 2927,Masculino,36,36-45,3508,Porto Alegre,RS,Sul,Fundamental
2928,Cliente 2928,Masculino,58,56+,8758,Campo Grande,MS,Centro-Oeste,Pós-graduação
2929,Cliente 2929,Masculino,30,26-35,6809,Recife,PE,Nordeste,Fundamental
2930,Cliente 2930,Masculino,42,36-45,7000,Fortaleza,CE,Nordeste,Fundamental
2931,Cliente 2931,Masculino,37,36-45,5484,Rio Branco,AC,Norte,Superior
2932,Cliente 2932,Masculino,63,56+,5928,Salvador,BA,Nordeste,Médio
2933,Cliente 2933,Masculino,48,46-55,5623,São Paulo,SP,Sudeste,Fundamental
2934,Cliente 2934,Masculino,46,46-55,5942,Goiânia,GO,Centro-Oeste,Superior
2935,Cliente 2935,Masculino,41,36-45,5050,Porto Velho,RO,Norte,Pós-graduação
2936,Cliente 2936,Feminino,62,56+,4742,Goiânia,GO,Centro-Oeste,Superior
2937,Cliente 2937,Masculino,26,26-35,7907,Porto Velho,RO,Norte,Superior
2938,Cliente 2938,Feminino,37,36-45,7594,Curitiba,PR,Sul,Pós-graduação
2939,Cliente 2939,Feminino,33,26-35,7829,Porto Alegre,RS,Sul,Fundamental
2940,Cliente 2940,Feminino,36,36-45,6457,Porto Alegre,RS,Sul,Médio
2941,Cliente 2941,Masculino,35,26-35,7250,Rio Branco,AC,Norte,Fundamental
2942,Cliente 2942,Feminino,41,36-45,4983,Porto Alegre,RS,Sul,Médio
2943,Cliente 2943,Masculino,28,26-35,7173,Manaus,AM,Norte,Superior
2944,Cliente 2944,Feminino,35,26-35,2846,Florianópolis,SC,Sul,Fundamental
2945,Cliente 2945,Feminino,63,56+,2156,Porto Velho,RO,Norte,Superior
2946,Cliente 2946,Masculino,52,46-55,5351,Goiânia,GO,Centro-Oeste,Superior
2947,Cliente 2947,Masculino,59,56+,5945,Manaus,AM,Norte,Fundamental
2948,Cliente 2948,Masculino,29,26-35,8380,São Paulo,SP,Sudeste,Fundamental
2949,Cliente 2949,Feminino,18,18-25,6523,Florianópolis,SC,Sul,Pós-graduação
2950,Cliente 2950,Masculino,35,26-35,2760,São Paulo,SP,Sudeste,Pós-graduação
2951,Cliente 2951,Feminino,47,46-55,8658,Recife,PE,Nordeste,Superior
2952,Cliente 2952,Feminino,33,26-35,3549,Porto Velho,RO,Norte,Superior
2953,Cliente 2953,Feminino,51,46-55,5131,Campo Grande,MS,Centro-Oeste,Pós-graduação
2954,Cliente 2954,Feminino,20,18-25,9190,Belém,PA,Norte,Médio
2955,Cliente 2955,Masculino,20,18-25,9021,Rio de Janeiro,RJ,Sudeste,Pós-graduação
2956,Cliente 2956,Masculino,28,26-35,9580,Brasília,DF,Centro-Oeste,Superior
2957,Cliente 2957,Feminino,54,46-55,9106,São Luís,MA,Nordeste,Pós-graduação
2958,Cliente 2958,Feminino,58,56+,4342,Vitória,ES,Sudeste,Superior
2959,Cliente 2959,Masculino,34,26-35,9368,Porto Alegre,RS,Sul,Superior
2960,Cliente 2960,Masculino,60,56+,6690,Fortaleza,CE,Nordeste,Médio
2961,Cliente 2961,Masculino,36,36-45,3299,Vitória,ES,Sudeste,Médio
2962,Cliente 2962,Feminino,53,46-55,8304,São Luís,MA,Nordeste,Superior
2963,Cliente 2963,Feminino,44,36-45,7176,Rio Branco,AC,Norte,Pós-graduação
2964,Cliente 2964,Feminino,64,56+,6116,Florianópolis,SC,Sul,Superior
2965,Cliente 2965,Masculino,18,18-25,5151,Recife,PE,Nordeste,Médio
2966,Cliente 2966,Masculino,52,46-55,6670,Rio Branco,AC,Norte,Médio
2967,Cliente 2967,Masculino,36,36-45,4402,Campo Grande,MS,Centro-Oeste,Superior
2968,Cliente 2968,Masculino,43,36-45,3361,Florianópolis,SC,Sul,Fundamental
2969,Cliente 2969,Masculino,48,46-55,9698,Porto Velho,RO,Norte,Superior
2970,Cliente 2970,Feminino,18,18-25,9099,Belo Horizonte,MG,Sudeste,Pós-graduação
2971,Cliente 2971,Masculino,44,36-45,7379,Vitória,ES,Sudeste,Superior
2972,Cliente 2972,Feminino,57,56+,8685,Salvador,BA,Nordeste,Superior
2973,Cliente 2973,Masculino,51,46-55,8815,Goiânia,GO,Centro-Oeste,Fundamental
2974,Cliente 2974,Feminino,28,26-35,2150,Belém,PA,Norte,Fundamental
2975,Cliente 2975,Masculino,20,18-25,7753,São Paulo,SP,Sudeste,Superior
2976,Cliente 2976,Feminino,47,46-55,5063,São Paulo,SP,Sudeste,Fundamental
2977,Cliente 2977,Feminino,23,18-25,2521,Porto Alegre,RS,Sul,Médio
2978,Cliente 2978,Feminino,37,36-45,6351,Rio Branco,AC,Norte,Fundamental
2979,Cliente 2979,Masculino,21,18-25,3005,Brasília,DF,Centro-Oeste,Pós-graduação
2980,Cliente 2980,Feminino,27,26-35,5692,Belo Horizonte,MG,Sudeste,Superior
2981,Cliente 2981,Masculino,50,46-55,3849,Rio de Janeiro,RJ,Sudeste,Pós-graduação
2982,Cliente 2982,Feminino,27,26-35,9432,São Luís,MA,Nordeste,Fundamental
2983,Cliente 2983,Feminino,50,46-55,2458,Manaus,AM,Norte,Superior
2984,Cliente 2984,Masculino,61,56+,6974,Belo Horizonte,MG,Sudeste,Superior
2985,Cliente 2985,Masculino,38,36-45,8912,Brasília,DF,Centro-Oeste,Fundamental
2986,Cliente 2986,Masculino,24,18-25,6628,Fortaleza,CE,Nordeste,Superior
2987,Cliente 2987,Masculino,38,36-45,9752,Goiânia,GO,Centro-Oeste,Médio
2988,Cliente 2988,Masculino,35,26-35,3188,Goiânia,GO,Centro-Oeste,Superior
2989,Cliente 2989,Feminino,51,46-55,5262,Curitiba,PR,Sul,Fundamental
2990,Cliente 2990,Feminino,27,26-35,8060,Florianópolis,SC,Sul,Médio
2991,Cliente 2991,Masculino,27,26-35,8695,Recife,PE,Nordeste,Pós-graduação
2992,Cliente 2992,Feminino,35,26-35,3352,Curitiba,PR,Sul,Pós-graduação
2993,Cliente 2993,Masculino,51,46-55,9936,Goiânia,GO,Centro-Oeste,Superior
2994,Cliente 2994,Masculino,26,26-35,5011,Porto Alegre,RS,Sul,Pós-graduação
2995,Cliente 2995,Masculino,49,46-55,6609,Belém,PA,Norte,Médio
2996,Cliente 2996,Masculino,23,18-25,4417,Belo Horizonte,MG,Sudeste,Pós-graduação
2997,Cliente 2997,Masculino,42,36-45,9976,Salvador,BA,Nordeste,Fundamental
2998,Cliente 2998,Feminino,49,46-55,7213,Porto Alegre,RS,Sul,Médio
2999,Cliente 2999,Masculino,44,36-45,5827,Florianópolis,SC,Sul,Médio
3000,Cliente 3000,Feminino,60,56+,2588,Belém,PA,Norte,Médio
3001,Cliente 3001,Masculino,52,46-55,3703,Goiânia,GO,Centro-Oeste,Fundamental
3002,Cliente 3002,Feminino,24,18-25,3034,Rio de Janeiro,RJ,Sudeste,Superior
3003,Cliente 3003,Masculino,32,26-35,3883,Porto Alegre,RS,Sul,Superior
3004,Cliente 3004,Masculino,60,56+,5691,Florianópolis,SC,Sul,Médio
3005,Cliente 3005,Masculino,65,56+,3872,Recife,PE,Nordeste,Médio
3006,Cliente 3006,Masculino,59,56+,6258,São Luís,MA,Nordeste,Superior
3007,Cliente 3007,Feminino,25,18-25,5285,Goiânia,GO,Centro-Oeste,Médio
3008,Cliente 3008,Masculino,42,36-45,7678,Belo Horizonte,MG,Sudeste,Superior
3009,Cliente 3009,Masculino,57,56+,8630,Belo Horizonte,MG,Sudeste,Pós-graduação
3010,Cliente 3010,Masculino,60,56+,3761,São Paulo,SP,Sudeste,Superior
3011,Cliente 3011,Feminino,34,26-35,7887,Campo Grande,MS,Centro-Oeste,Fundamental
3012,Cliente 3012,Masculino,58,56+,5808,Florianópolis,SC,Sul,Médio
3013,Cliente 3013,Feminino,61,56+,7937,São Luís,MA,Nordeste,Superior
3014,Cliente 3014,Masculino,27,26-35,6470,Belo Horizonte,MG,Sudeste,Médio
3015,Cliente 3015,Masculino,24,18-25,6116,Florianópolis,SC,Sul,Superior
3016,Cliente 3016,Masculino,37,36-45,2777,Campo Grande,MS,Centro-Oeste,Pós-graduação
3017,Cliente 3017,Feminino,61,56+,6794,São Luís,MA,Nordeste,Médio
3018,Cliente 3018,Feminino,55,46-55,2602,Curitiba,PR,Sul,Superior
3019,Cliente 3019,Feminino,53,46-55,4912,Belo Horizonte,MG,Sudeste,Pós-graduação
3020,Cliente 3020,Feminino,35,26-35,4497,Brasília,DF,Centro-Oeste,Médio
3021,Cliente 3021,Masculino,22,18-25,7063,Recife,PE,Nordeste,Superior
3022,Cliente 3022,Feminino,56,56+,6045,Curitiba,PR,Sul,Médio
3023,Cliente 3023,Masculino,20,18-25,8548,Florianópolis,SC,Sul,Fundamental
3024,Cliente 3024,Feminino,40,36-45,5136,Curitiba,PR,Sul,Fundamental
3025,Cliente 3025,Feminino,25,18-25,2544,Rio de Janeiro,RJ,Sudeste,Pós-graduação
3026,Cliente 3026,Masculino,46,46-55,6761,Brasília,DF,Centro-Oeste,Pós-graduação
3027,Cliente 3027,Feminino,27,26-35,7496,Florianópolis,SC,Sul,Médio
3028,Cliente 3028,Feminino,29,26-35,6455,Curitiba,PR,Sul,Superior
3029,Cliente 3029,Masculino,28,26-35,2789,Curitiba,PR,Sul,Pós-graduação
3030,Cliente 3030,Feminino,30,26-35,5626,Curitiba,PR,Sul,Médio
3031,Cliente 3031,Feminino,62,56+,7306,Rio Branco,AC,Norte,Médio
3032,Cliente 3032,Masculino,20,18-25,9372,Rio Branco,AC,Norte,Pós-graduação
3033,Cliente 3033,Feminino,53,46-55,7077,Goiânia,GO,Centro-Oeste,Médio
3034,Cliente 3034,Feminino,21,18-25,6165,Recife,PE,Nordeste,Pós-graduação
3035,Cliente 3035,Feminino,27,26-35,4196,Porto Alegre,RS,Sul,Médio
3036,Cliente 3036,Masculino,33,26-35,7823,Manaus,AM,Norte,Médio
3037,Cliente 3037,Feminino,41,36-45,4185,Porto Alegre,RS,Sul,Pós-graduação
3038,Cliente 3038,Masculino,64,56+,6270,Salvador,BA,Nordeste,Pós-graduação
3039,Cliente 3039,Feminino,24,18-25,9621,Belém,PA,Norte,Fundamental
3040,Cliente 3040,Feminino,22,18-25,5453,Porto Velho,RO,Norte,Pós-graduação
3041,Cliente 3041,Masculino,57,56+,3107,Belém,PA,Norte,Médio
3042,Cliente 3042,Feminino,38,36-45,3595,Manaus,AM,Norte,Fundamental
3043,Cliente 3043,Masculino,51,46-55,8142,Curitiba,PR,Sul,Superior
3044,Cliente 3044,Masculino,54,46-55,2779,Fortaleza,CE,Nordeste,Fundamental
3045,Cliente 3045,Masculino,62,56+,6062,Brasília,DF,Centro-Oeste,Fundamental
3046,Cliente 3046,Feminino,40,36-45,5114,Salvador,BA,Nordeste,Médio
3047,Cliente 3047,Masculino,52,46-55,2303,Florianópolis,SC,Sul,Fundamental
3048,Cliente 3048,Masculino,25,18-25,5559,Recife,PE,Nordeste,Superior
3049,Cliente 3049,Feminino,26,26-35,5794,Brasília,DF,Centro-Oeste,Pós-graduação
3050,Cliente 3050,Masculino,20,18-25,3633,Fortaleza,CE,Nordeste,Superior
3051,Cliente 3051,Masculino,41,36-45,2322,Belo Horizonte,MG,Sudeste,Fundamental
3052,Cliente 3052,Feminino,39,36-45,2743,Fortaleza,CE,Nordeste,Médio
3053,Cliente 3053,Masculino,65,56+,9629,Fortaleza,CE,Nordeste,Fundamental
3054,Cliente 3054,Masculino,62,56+,5682,Salvador,BA,Nordeste,Médio
3055,Cliente 3055,Feminino,65,56+,2214,Belo Horizonte,MG,Sudeste,Fundamental
3056,Cliente 3056,Feminino,61,56+,8389,Porto Velho,RO,Norte,Médio
3057,Cliente 3057,Masculino,40,36-45,8383,Florianópolis,SC,Sul,Pós-graduação
3058,Cliente 3058,Feminino,19,18-25,8451,Recife,PE,Nordeste,Médio
3059,Cliente 3059,Masculino,54,46-55,5868,São Paulo,SP,Sudeste,Fundamental
3060,Cliente 3060,Masculino,63,56+,7641,Belo Horizonte,MG,Sudeste,Médio
3061,Cliente 3061,Masculino,37,36-45,5183,Brasília,DF,Centro-Oeste,Fundamental
3062,Cliente 3062,Masculino,41,36-45,7719,São Paulo,SP,Sudeste,Fundamental
3063,Cliente 3063,Feminino,23,18-25,9048,Belo Horizonte,MG,Sudeste,Superior
3064,Cliente 3064,Feminino,25,18-25,6369,Rio de Janeiro,RJ,Sudeste,Superior
3065,Cliente 3065,Feminino,40,36-45,8938,Curitiba,PR,Sul,Pós-graduação
3066,Cliente 3066,Feminino,62,56+,2424,Campo Grande,MS,Centro-Oeste,Pós-graduação
3067,Cliente 3067,Feminino,61,56+,9408,Porto Velho,RO,Norte,Pós-graduação
3068,Cliente 3068,Masculino,49,46-55,5487,Belém,PA,Norte,Pós-graduação
3069,Cliente 3069,Masculino,30,26-35,5248,Brasília,DF,Centro-Oeste,Fundamental
3070,Cliente 3070,Masculino,55,46-55,9564,Florianópolis,SC,Sul,Fundamental
3071,Cliente 3071,Masculino,46,46-55,4064,Belo Horizonte,MG,Sudeste,Superior
